"","coordinates_lat","coordinates_lon","date","zipCode"
"89117",56.476124,8.972551,2010-04-19,7800
"89118",55.56394,12.270316,2018-03-04,2690
"89119",55.640697,12.611675,1992-05-11,2300
"89120",55.75369,12.559367,2020-12-21,2920
"89121",57.250484,9.592656,2015-09-18,9492
"89122",55.114845,12.055538,2007-04-22,4720
"89123",56.54539,10.029285,2024-12-31,8981
"89124",56.144806,9.279929,2003-02-04,7441
"89125",55.6704,12.51143,2005-11-02,2000
"89126",56.52497,9.31635,2005-05-18,8831
"89127",56.500774,9.345962,1995-09-18,8831
"89128",57.719658,10.580824,2004-01-12,9990
"89129",57.492374,10.201236,2008-08-28,9870
"89130",55.90892,12.050031,2023-06-27,3310
"89131",55.61322,8.486138,2008-09-15,6800
"89132",55.554733,12.253978,2005-06-10,2690
"89133",55.691597,9.552811,1999-06-02,7100
"89134",56.328644,9.3756,2002-07-05,8620
"89135",56.121464,10.184509,2004-01-29,8270
"89136",54.710075,11.98517,2002-02-10,4872
"89137",55.317528,11.161404,1998-06-29,4220
"89138",54.597122,11.961058,1997-10-23,4874
"89139",55.466076,8.444054,1996-10-28,6700
"89140",57.449627,10.505005,2021-01-11,9900
"89141",55.4694,9.105472,2013-09-19,6600
"89142",56.79928,8.854989,2001-07-04,7900
"89143",55.59307,12.67357,2022-04-12,2791
"89144",55.310627,10.788628,1996-05-08,5800
"89145",55.7141,12.571246,2009-03-26,2100
"89146",55.38148,10.387118,2020-07-31,5230
"89147",57.16074,10.289758,2017-07-13,9330
"89148",55.359013,10.346196,1997-09-30,5250
"89149",56.94644,8.646323,2010-06-17,7700
"89150",55.727448,12.422003,1998-07-05,2730
"89151",55.388523,10.140579,1994-07-18,5492
"89152",55.476437,11.185196,2006-06-16,4200
"89153",55.96431,9.395041,2004-04-05,8766
"89154",55.700718,12.579353,2007-05-14,2100
"89155",55.72904,12.47497,2019-11-14,2860
"89156",56.55831,9.72362,2021-07-15,8830
"89157",55.277107,11.800749,2012-11-20,4684
"89158",55.813984,12.500493,2015-02-25,2840
"89159",55.83252,9.820722,1996-09-27,8700
"89160",55.927364,11.671985,2014-07-02,4500
"89161",55.841194,12.541706,1998-04-07,2950
"89162",56.444798,9.189734,2017-03-15,8800
"89163",55.236942,11.950548,1996-07-08,4684
"89164",55.818302,12.386006,2006-07-02,3520
"89165",56.087456,12.427767,2020-12-23,3100
"89166",55.864685,10.57739,2005-07-24,8305
"89167",55.68304,12.486522,1997-09-20,2720
"89168",55.202328,11.770188,2025-01-21,4700
"89169",55.993774,8.126574,2001-10-03,6960
"89170",55.51759,11.86112,1994-09-14,4174
"89171",55.793915,12.147552,2005-12-20,3650
"89172",56.106297,12.203034,2005-02-20,3230
"89173",56.193043,10.075815,2022-04-23,8381
"89174",56.44385,9.5572405,1992-05-07,8830
"89175",57.080715,10.257534,1996-12-16,9370
"89176",55.83916,9.211554,2017-11-22,7323
"89177",56.0292,12.510116,2006-05-10,3000
"89178",55.04884,9.785843,2005-03-10,6430
"89179",55.36156,10.674091,2000-08-08,5540
"89180",56.011696,9.841584,1996-03-29,8660
"89181",54.603348,11.943044,2005-09-19,4874
"89182",55.671238,12.481568,2009-04-07,2500
"89183",55.951862,9.915363,1992-01-22,8732
"89184",56.838085,9.893015,2018-10-30,9520
"89185",55.11651,10.892159,2012-08-16,5953
"89186",55.708862,9.527451,2024-03-18,7100
"89187",57.465557,9.789531,2002-08-09,9800
"89188",55.26801,9.915171,1995-02-14,5610
"89189",54.92198,9.59903,2019-04-11,6300
"89190",55.77097,9.698358,1998-06-25,8722
"89191",55.417526,10.319265,2001-07-10,5210
"89192",55.762238,12.461852,2020-09-30,2880
"89193",57.49036,10.295539,1993-11-12,9870
"89194",55.99653,8.125593,1999-03-18,6960
"89195",55.725685,12.463206,2010-05-02,2860
"89196",55.623604,12.574671,2015-11-16,2300
"89197",55.774517,11.6046095,2001-01-14,4571
"89198",55.7566,12.467017,1997-11-27,2880
"89199",55.818996,12.396992,2012-12-05,3520
"89200",56.34268,9.871825,1997-04-02,8870
"89201",55.94598,11.88694,1992-04-27,3390
"89202",55.97099,11.852168,1999-06-06,3390
"89203",55.785103,12.343577,1999-11-01,3500
"89204",56.64279,9.776423,2009-09-13,9500
"89205",55.514294,9.636266,2022-12-22,7000
"89206",55.652763,12.619563,2024-09-27,2300
"89207",55.010395,11.905399,2003-04-30,4760
"89208",56.182426,10.462808,1998-11-06,8420
"89209",55.698402,8.750904,2013-11-14,6823
"89210",54.935337,8.858611,2021-12-30,6270
"89211",55.060722,8.65448,1994-06-13,6261
"89212",54.670536,11.3300495,2002-04-08,4970
"89213",55.91095,9.9250555,1993-12-13,8700
"89214",55.654953,9.034137,1997-11-11,6623
"89215",55.742893,12.532453,1992-02-14,2820
"89216",55.96913,9.608286,2002-04-25,8740
"89217",56.410557,10.275433,2022-04-19,8963
"89218",55.3084,12.193726,2021-09-30,4653
"89219",55.254753,9.50588,1999-06-28,6100
"89220",55.93181,11.693323,1995-06-30,4500
"89221",55.686737,12.459307,2023-03-08,2610
"89222",56.15031,9.804616,2005-10-20,8670
"89223",55.95563,8.3767395,2021-12-15,6900
"89224",55.257233,11.856004,2017-09-22,4684
"89225",55.786423,12.339101,2003-07-18,3500
"89226",55.71078,11.664541,2020-05-27,4300
"89227",55.156864,10.701705,2005-10-06,5884
"89228",55.352886,10.180257,2020-01-09,5690
"89229",54.92146,9.851046,2001-01-29,6400
"89230",55.704426,12.528965,2014-09-25,2400
"89231",55.9152,11.919073,1999-09-02,3630
"89232",57.06527,9.91789,2020-03-15,9400
"89233",56.161823,9.506572,2007-03-23,8600
"89234",55.650414,12.370233,1999-10-14,2625
"89235",57.148956,10.399577,1994-07-29,9340
"89236",54.91603,9.577582,2022-09-29,6300
"89237",55.70629,12.433943,2009-04-29,2610
"89238",55.720203,8.603949,2023-03-15,6862
"89239",55.936825,12.507219,2020-10-30,2990
"89240",55.73951,12.314659,2002-10-10,2765
"89241",57.493755,10.489848,2005-11-11,9970
"89242",56.30429,9.592379,2009-05-06,8643
"89243",56.19996,10.275467,2003-09-22,8240
"89244",55.27434,11.80315,1998-03-17,4684
"89245",55.754658,12.486695,1999-10-11,2800
"89246",55.63643,12.005319,1997-01-03,4000
"89247",55.880882,12.501587,2015-06-04,2970
"89248",55.824757,12.356029,2014-07-09,3520
"89249",57.1076,10.079508,2022-04-11,9310
"89250",55.010838,15.03888,1997-10-18,3730
"89251",57.03424,9.821943,2000-07-03,9000
"89252",55.40036,10.3647585,2005-10-01,5000
"89253",54.93262,9.3287525,2008-03-28,6200
"89254",55.475346,8.490279,2008-02-01,6705
"89255",56.439495,9.106324,2005-04-04,7850
"89256",55.686565,12.506417,1996-04-26,2000
"89257",56.81241,10.270635,2004-07-13,9560
"89258",55.65386,12.475822,2006-01-14,2650
"89259",56.502472,9.053511,1999-02-03,7850
"89260",55.388783,10.305288,2003-06-04,5200
"89261",55.07555,10.639814,2008-02-13,5700
"89262",55.127686,10.611997,1992-12-01,5700
"89263",57.11349,8.614982,2010-02-28,7730
"89264",55.901577,12.050095,2008-12-29,3310
"89265",55.905735,11.629952,2011-05-17,4500
"89266",56.06619,9.7805195,2000-07-01,8660
"89267",55.833286,9.822278,2004-12-02,8700
"89268",56.358276,8.623085,1998-12-01,7500
"89269",56.33549,10.183319,1996-08-14,8543
"89270",56.994728,9.998105,1994-05-24,9260
"89271",55.769135,12.5565605,2005-02-20,2920
"89272",56.11269,12.224619,2012-09-20,3250
"89273",56.09128,10.151222,2011-09-27,8310
"89274",54.706894,11.961305,2010-05-21,4873
"89275",57.586098,9.956636,2020-10-07,9850
"89276",56.17888,10.19361,2005-07-04,8200
"89277",56.03768,12.610943,2013-11-14,3000
"89278",57.4283,10.521337,2001-09-12,9900
"89279",54.971672,12.391134,2003-06-20,4780
"89280",56.176163,9.524307,2003-10-02,8600
"89281",55.220833,12.174197,1998-09-24,4654
"89282",55.36264,9.503254,2021-07-26,6070
"89283",56.152657,9.937994,2006-01-12,8464
"89284",57.032143,8.848236,1998-02-23,7700
"89285",54.919067,9.58206,2005-03-29,6300
"89286",56.13584,10.168672,2013-02-26,8260
"89287",56.32091,10.323344,2020-11-16,8543
"89288",55.322857,11.263806,2015-07-20,4242
"89289",56.513374,10.604422,2013-04-18,8585
"89290",55.70482,12.532577,2019-02-06,2400
"89291",56.658176,9.095154,2025-02-10,7870
"89292",55.589237,12.283353,2001-05-16,2670
"89293",57.236233,10.383729,2005-11-04,9330
"89294",55.575546,11.767717,1993-11-02,4360
"89295",56.23358,10.302541,2015-02-04,8250
"89296",55.41724,10.326638,2002-08-26,5210
"89297",55.740395,12.569352,2001-07-06,2900
"89298",57.45168,10.00641,2006-07-21,9800
"89299",56.156067,10.091972,2018-09-21,8220
"89300",55.74083,12.532541,2003-06-19,2820
"89301",56.070786,12.386542,2020-05-20,3120
"89302",55.432217,10.137169,2021-03-06,5462
"89303",55.761784,12.472603,2018-08-20,2800
"89304",57.44284,9.997393,2022-02-11,9800
"89305",55.938686,12.3158245,2002-01-14,3400
"89306",55.338505,10.350032,2014-12-11,5260
"89307",55.931683,12.311299,2018-06-08,3400
"89308",55.711494,12.572058,2016-02-25,2100
"89309",55.49551,9.466131,1993-01-23,6000
"89310",55.68283,12.535565,1992-02-09,2000
"89311",55.6643,12.6060295,2006-01-03,2300
"89312",55.676643,12.486935,2008-02-13,2500
"89313",55.366817,10.358431,2018-01-08,5250
"89314",55.94393,9.053086,2009-03-24,7330
"89315",55.9477,9.976381,2017-06-22,8732
"89316",55.937412,9.33672,2009-04-23,7361
"89317",56.51863,10.609018,2020-05-27,8585
"89318",55.363907,9.602458,2004-06-09,6094
"89319",56.159008,9.53121,2002-05-17,8600
"89320",55.514874,9.631833,1998-04-20,7000
"89321",55.37437,10.352494,1992-07-24,5250
"89322",55.850048,12.4935665,2007-06-04,2970
"89323",56.178024,10.21779,1997-06-30,8200
"89324",56.77025,8.9903965,1998-10-22,7870
"89325",54.936554,9.409283,2015-09-10,6200
"89326",56.023964,9.733029,2001-02-23,8660
"89327",55.492798,10.423726,1992-09-14,5450
"89328",55.277454,10.10087,2007-11-22,5620
"89329",55.897217,12.055226,1999-03-03,3310
"89330",56.360268,10.57521,2011-09-12,8560
"89331",55.079304,10.879199,2013-08-15,5953
"89332",55.499268,9.841512,2021-11-22,5500
"89333",55.91058,11.582376,1996-07-22,4573
"89334",55.341278,11.130786,2004-03-11,4220
"89335",55.736496,12.511497,2020-11-24,2860
"89336",54.84936,11.848708,2015-05-21,4863
"89337",55.58451,12.270267,2013-10-03,2670
"89338",55.47442,8.438184,1995-02-23,6700
"89339",55.650585,12.014405,2020-10-23,4000
"89340",55.697327,12.597718,2003-05-26,2100
"89341",55.56312,9.755139,2005-01-10,7000
"89342",55.751858,11.351456,2005-04-12,4591
"89343",57.565926,9.929423,2010-01-14,9850
"89344",57.02959,9.907909,1998-12-21,9000
"89345",56.527706,10.739434,1994-05-08,8585
"89346",57.011486,9.8131,2015-12-29,9200
"89347",55.475204,8.701321,1994-05-26,6740
"89348",55.369564,10.110423,2023-11-06,5492
"89349",55.77122,9.698358,2023-02-12,8722
"89350",55.57795,8.362288,2014-01-03,6710
"89351",55.417572,10.399972,2016-08-11,5000
"89352",55.599724,9.4426155,2015-02-25,6040
"89353",55.65507,11.816833,1999-09-13,4060
"89354",57.009647,9.979895,2014-09-06,9260
"89355",55.737778,12.303568,2021-03-18,2765
"89356",55.681767,11.11714,2020-09-11,4400
"89357",55.759033,12.457645,1994-09-15,2880
"89358",56.214012,9.684386,2004-03-19,8600
"89359",55.76108,12.497801,2015-09-08,2800
"89360",55.73494,12.539252,2001-05-30,2900
"89361",56.188805,10.537528,1996-12-20,8420
"89362",55.461864,11.781305,1999-09-15,4100
"89363",56.136032,8.980181,2002-10-13,7400
"89364",56.31572,10.319834,2005-10-22,8543
"89365",55.458572,12.145461,2005-09-23,4600
"89366",55.772163,9.704156,2002-07-12,8722
"89367",55.7582,8.367811,2003-07-27,6830
"89368",55.819683,9.933478,2014-03-19,8700
"89369",55.67197,12.511992,2023-05-29,2000
"89370",55.4107,9.594844,2013-02-06,6093
"89371",57.424618,10.513465,2016-08-02,9900
"89372",55.37924,10.369188,2020-10-12,5000
"89373",57.22334,9.679165,1992-10-26,9490
"89374",55.240273,10.0777855,2005-06-06,5620
"89375",55.532623,8.355773,2004-11-15,6710
"89376",55.944572,9.11821,1993-05-17,7330
"89377",54.720016,11.781831,2022-09-14,4892
"89378",55.522224,8.358728,1995-07-17,6710
"89379",56.337227,8.337035,2007-04-30,7570
"89380",56.558865,9.049314,1992-05-01,7800
"89381",56.10747,8.119337,2017-09-01,6950
"89382",55.76505,12.566197,1997-06-24,2920
"89383",54.740803,11.877172,2001-03-22,4800
"89384",56.871483,9.384211,2014-02-03,9640
"89385",56.05264,9.98278,1996-06-26,8660
"89386",55.37186,10.35773,2019-08-30,5250
"89387",56.803356,10.268016,2001-04-05,9560
"89388",56.848774,9.696403,2016-11-28,9541
"89389",56.282787,10.313384,2024-02-15,8541
"89390",55.30942,10.359873,1995-12-23,5792
"89391",56.60009,9.278337,2019-05-03,7840
"89392",56.822872,8.994722,2024-10-30,7884
"89393",57.045845,9.912603,2005-06-03,9000
"89394",55.511307,8.450264,1999-10-19,6715
"89395",55.979134,12.545602,2022-05-19,3060
"89396",56.250767,10.26533,2014-02-19,8530
"89397",56.149967,10.087922,2010-07-29,8220
"89398",56.161404,9.544435,2002-06-04,8600
"89399",55.289387,8.689784,2009-11-17,6760
"89400",55.749928,12.520941,2018-12-13,2820
"89401",55.735466,12.292766,2024-07-05,2765
"89402",55.615288,12.338352,1998-05-07,2635
"89403",55.425934,11.841194,2021-10-01,4100
"89404",55.3997,11.344683,2015-12-10,4200
"89405",55.507595,11.206724,2009-12-15,4281
"89406",56.458794,10.439543,1996-01-12,8963
"89407",56.136803,9.071593,2010-03-02,7400
"89408",56.649082,8.806059,1998-03-23,7860
"89409",55.711834,9.455432,2021-02-12,7100
"89410",55.441284,10.305573,2023-10-03,5270
"89411",55.706406,12.5549555,2021-09-02,2100
"89412",54.889183,10.412548,2004-05-10,5970
"89413",55.71651,10.006184,2015-05-19,7130
"89414",57.00755,9.900131,2024-03-01,9200
"89415",55.073673,10.456429,2002-03-04,5762
"89416",55.125885,9.382948,2022-03-16,6230
"89417",56.906094,9.285718,1994-04-12,9670
"89418",55.686592,12.538453,2009-08-06,2000
"89419",55.92926,12.296026,2001-07-30,3400
"89420",56.714462,9.273726,1996-12-28,9640
"89421",55.758877,12.59458,2005-07-15,2920
"89422",57.72352,10.597158,2020-02-08,9990
"89423",56.152912,10.186635,2023-10-09,8000
"89424",55.433784,8.3665285,2014-02-11,6720
"89425",55.09662,14.749285,2000-08-22,3700
"89426",55.362072,11.260993,2018-12-13,4241
"89427",55.942383,12.314791,2020-07-06,3400
"89428",55.100147,14.694579,2006-08-18,3700
"89429",57.08549,9.259323,2008-10-28,9690
"89430",55.4832,10.253177,1997-06-04,5471
"89431",55.56858,12.127914,2001-11-12,4621
"89432",56.112724,12.24927,2023-07-14,3250
"89433",55.065056,10.495758,2019-04-22,5762
"89434",55.69224,12.558699,2013-08-12,2200
"89435",56.480183,10.453658,1992-11-11,8961
"89436",55.939007,12.3229265,2015-06-04,3400
"89437",55.2133,10.592861,2021-07-16,5854
"89438",55.91941,12.411156,2020-02-29,2980
"89439",55.692867,12.509304,2021-02-12,2720
"89440",55.654427,12.1948805,1998-08-31,2640
"89441",56.207355,10.267087,2010-12-03,8250
"89442",55.551815,8.135155,1992-03-03,6857
"89443",55.515194,8.376802,2024-08-25,6710
"89444",55.367966,10.33166,1999-02-09,5250
"89445",56.470375,10.042172,2019-06-21,8900
"89446",55.3695,9.164595,2011-09-12,6630
"89447",56.49439,10.2745,2006-08-25,8950
"89448",55.47019,8.481375,2022-03-14,6700
"89449",54.704376,11.975725,2010-10-07,4872
"89450",55.828594,12.488705,1998-01-19,2840
"89451",56.156017,9.933051,2020-05-05,8464
"89452",54.66043,11.394515,1996-06-05,4970
"89453",55.673065,12.401746,2010-11-02,2600
"89454",56.20366,10.209135,1995-03-14,8240
"89455",55.83944,12.418476,2013-02-06,3460
"89456",55.574715,8.674191,2018-05-09,6818
"89457",55.396683,11.234907,1997-11-10,4200
"89458",55.74029,12.524299,2006-10-29,2820
"89459",55.638973,12.040941,2016-02-10,4000
"89460",55.46738,10.154205,2012-05-22,5474
"89461",55.10049,8.886453,2024-09-16,6240
"89462",56.207283,10.245376,2019-12-09,8240
"89463",56.20488,10.704952,2022-06-03,8400
"89464",55.370693,9.9681015,1992-04-13,5560
"89465",55.29331,11.663679,1999-06-21,4700
"89466",55.965565,9.389035,1997-12-14,8766
"89467",55.466743,8.475057,2008-06-17,6700
"89468",55.651215,12.272929,2011-08-18,2630
"89469",55.499237,9.523549,2022-08-02,6000
"89470",56.159054,9.553057,2020-08-31,8600
"89471",56.89194,9.838822,2000-04-04,9530
"89472",55.76037,12.490015,2004-08-12,2800
"89473",55.103718,14.704867,2009-10-12,3700
"89474",55.436733,10.450796,2002-04-23,5240
"89475",55.17944,10.265559,2022-02-01,5672
"89476",56.14869,9.476461,1999-08-07,8600
"89477",55.378353,10.563583,2001-01-19,5550
"89478",55.772507,12.492036,1994-09-01,2800
"89479",56.159794,10.208634,2009-05-19,8000
"89480",55.6997,12.552481,2005-10-17,2200
"89481",55.885098,9.568266,2004-03-28,7160
"89482",54.993336,15.078377,2005-10-05,3730
"89483",55.86686,9.849841,2017-06-20,8700
"89484",55.792797,9.53935,2000-04-26,7100
"89485",55.8381,12.017432,1999-06-04,3630
"89486",55.452003,10.555986,2009-03-19,5330
"89487",56.393536,10.414029,1994-11-02,8550
"89488",55.343323,10.31099,2021-11-11,5250
"89489",56.01783,12.039558,2001-12-10,3300
"89490",56.64354,9.785248,1995-07-24,9500
"89491",56.189545,9.520449,1993-05-14,8600
"89492",56.365265,9.660118,2010-04-19,8850
"89493",56.09072,9.772418,2004-01-11,8680
"89494",56.14396,10.193667,2013-07-03,8000
"89495",56.198162,9.605958,2004-03-14,8600
"89496",56.166607,9.496432,2020-12-21,8600
"89497",56.44245,9.363246,2011-09-28,8800
"89498",56.1429,10.189196,2023-02-01,8000
"89499",56.036407,12.599083,2005-07-31,3000
"89500",55.650856,12.298439,2008-12-22,2630
"89501",55.71043,11.763216,2006-08-08,4300
"89502",56.13073,8.951539,2014-06-03,7400
"89503",54.89737,9.968477,2021-01-20,6470
"89504",57.038567,10.358041,2010-10-05,9370
"89505",55.350773,10.341662,2004-03-26,5250
"89506",57.06861,10.123548,2004-02-20,9310
"89507",56.326412,10.045373,2022-08-30,8370
"89508",56.803757,8.872005,2020-05-20,7900
"89509",55.82418,12.389726,2023-02-26,3520
"89510",55.103218,10.223886,2016-10-10,5600
"89511",55.88607,12.200429,2020-08-10,3330
"89512",54.809578,10.662436,2014-08-25,5932
"89513",57.246155,9.592058,2007-04-14,9492
"89514",56.31429,8.862911,2022-08-11,7490
"89515",56.335472,8.654125,2009-09-20,7500
"89516",55.819878,12.46947,1995-01-23,2840
"89517",55.990547,8.969683,2007-01-29,7400
"89518",54.83068,11.1551075,2015-10-23,4900
"89519",55.74929,11.871917,2009-10-30,4050
"89520",56.403404,8.609839,1996-08-02,7500
"89521",54.76273,11.882702,2020-03-25,4800
"89522",55.689392,12.483238,2014-12-16,2720
"89523",55.106506,14.701857,2021-09-16,3700
"89524",55.560616,9.311608,2019-02-04,6064
"89525",55.8953,12.478088,1994-05-09,2970
"89526",56.766064,9.513866,2010-10-25,9600
"89527",55.487522,9.746654,2003-11-25,5500
"89528",55.70278,12.545687,2015-09-06,2200
"89529",56.479027,8.596513,1996-04-01,7600
"89530",55.846027,8.168299,1993-02-06,6960
"89531",55.698414,12.586058,2011-03-21,2100
"89532",55.084026,12.147492,2023-05-12,4720
"89533",55.467117,9.555405,2020-02-21,6091
"89534",56.19577,9.542776,2022-04-20,8600
"89535",55.526657,11.182606,2001-09-10,4281
"89536",55.746315,12.565728,2025-01-30,2920
"89537",56.90124,8.628073,1995-09-11,7700
"89538",55.47264,9.910101,2001-09-22,5580
"89539",56.040127,12.610299,2000-02-06,3000
"89540",55.445038,8.398248,2011-05-12,6720
"89541",55.83483,9.202093,2021-06-29,7323
"89542",54.67177,11.329787,2006-09-06,4970
"89543",55.69919,9.786347,1998-02-19,7140
"89544",55.663727,12.092431,2023-06-13,4000
"89545",55.767727,8.91741,2024-09-02,7200
"89546",56.66524,9.014469,2000-06-09,7870
"89547",56.10665,10.178954,1999-12-01,8270
"89548",56.196346,8.416216,1993-12-23,6980
"89549",54.880928,9.918561,2014-08-25,6470
"89550",56.354733,8.66675,2017-05-20,7500
"89551",57.153328,9.876965,2020-10-29,9430
"89552",56.184566,10.451065,2023-11-11,8420
"89553",55.72299,9.611804,2001-09-18,7120
"89554",54.947918,9.699289,1992-04-20,6400
"89555",56.721527,10.118223,2007-09-24,9560
"89556",55.65086,12.460806,2006-01-10,2650
"89557",56.16168,9.555592,2021-08-10,8600
"89558",56.290474,9.432303,1997-12-06,8620
"89559",55.404106,10.401221,2017-08-17,5000
"89560",55.792675,12.534032,2019-01-25,2800
"89561",54.79816,11.604924,1996-07-26,4990
"89562",54.659435,11.349813,2022-02-02,4970
"89563",55.776585,12.58981,1992-06-22,2930
"89564",55.34516,10.789538,1997-09-20,5800
"89565",56.206123,9.227021,2010-08-25,7441
"89566",56.16538,9.50231,2022-10-21,8600
"89567",55.835876,8.273829,1995-11-27,6893
"89568",55.795403,12.446177,1996-10-24,2830
"89569",55.99136,12.188013,1995-07-14,3200
"89570",57.043964,9.912033,2001-11-25,9000
"89571",54.819183,10.639832,2008-09-16,5932
"89572",55.971737,11.768629,2002-11-19,4581
"89573",54.806343,11.724969,2006-03-25,4990
"89574",55.69987,12.590399,2000-03-29,2100
"89575",55.487583,9.129017,1999-01-13,6600
"89576",56.082523,10.145103,2024-03-24,8320
"89577",55.454216,12.042344,2005-03-16,4632
"89578",55.59148,11.153772,2018-05-08,4480
"89579",57.082798,9.485476,2016-03-21,9460
"89580",55.48704,9.45038,2006-03-24,6000
"89581",55.76601,12.590921,2018-10-17,2930
"89582",55.30535,11.25732,1995-05-05,4242
"89583",55.671856,12.508244,2019-07-11,2000
"89584",56.93862,10.015683,1994-03-25,9260
"89585",55.14636,15.014143,2020-07-21,3751
"89586",55.72192,11.468398,2024-03-31,4520
"89587",56.086346,8.121807,2007-12-31,6950
"89588",55.64212,11.959551,2005-02-07,4000
"89589",55.705956,12.524637,2022-02-10,2400
"89590",55.905243,11.552219,2007-12-29,4573
"89591",54.94074,8.866037,2012-11-26,6270
"89592",56.047302,10.089496,2020-05-18,8355
"89593",55.69353,12.576088,2010-01-25,2100
"89594",55.781456,11.462604,2019-09-11,4540
"89595",56.014935,8.985136,1994-12-20,7400
"89596",55.355694,10.668849,2012-01-23,5540
"89597",55.517406,8.9160595,1993-09-18,6670
"89598",55.5415,10.392442,2024-10-01,5450
"89599",55.845432,11.495265,2002-07-30,4550
"89600",55.592392,12.664316,1996-07-29,2791
"89601",55.713436,12.408172,2015-05-07,2740
"89602",57.012497,9.941981,1997-01-29,9210
"89603",57.120865,9.861148,2014-04-02,9430
"89604",55.8403,11.9669485,2024-08-24,3630
"89605",55.5081,12.129984,2005-07-31,4623
"89606",56.091393,10.150679,2004-03-16,8310
"89607",54.764553,11.845104,2022-03-14,4800
"89608",56.419827,10.857678,2012-12-06,8500
"89609",55.562214,10.080705,2006-11-16,5400
"89610",55.635124,12.0973625,2007-05-30,4000
"89611",56.845543,8.530031,1993-04-05,7752
"89612",54.875965,10.018249,2019-09-24,6470
"89613",55.335564,10.202729,2006-03-23,5690
"89614",56.53662,10.042137,2006-03-21,8981
"89615",55.588947,12.302849,2005-03-15,2670
"89616",55.84396,11.468192,1997-07-01,4550
"89617",56.142887,9.999612,2020-06-05,8462
"89618",57.081978,9.701974,2014-08-18,9440
"89619",55.379364,12.083419,2012-01-22,4682
"89620",54.724636,11.179838,2018-08-03,4983
"89621",56.143856,8.43928,1997-07-03,6971
"89622",55.886093,11.558349,2024-05-15,4573
"89623",54.899906,10.007682,2019-06-24,6470
"89624",55.610424,12.3373,1994-08-11,2635
"89625",54.910976,9.890494,2012-10-04,6470
"89626",55.022537,10.587688,1993-05-13,5700
"89627",55.69283,12.531984,2018-10-10,2000
"89628",54.931812,8.925324,2020-10-29,6270
"89629",57.49358,9.834448,2001-11-12,9800
"89630",55.631596,12.645827,2012-08-02,2770
"89631",55.21127,10.491001,1993-09-16,5750
"89632",55.462433,12.0551815,2024-05-07,4632
"89633",56.184307,10.222634,2013-04-23,8240
"89634",55.853516,12.002657,1994-11-24,3630
"89635",57.342426,10.518184,2022-11-21,9300
"89636",57.190285,9.737978,2024-03-27,9440
"89637",55.597305,12.311104,1995-11-21,2670
"89638",55.759136,12.492039,2003-09-10,2800
"89639",55.397263,10.376777,1996-02-27,5000
"89640",55.655304,12.610264,1997-06-11,2300
"89641",55.64954,12.410748,2021-01-11,2605
"89642",56.43579,8.633717,2019-05-29,7560
"89643",55.51228,12.137055,1999-12-31,4623
"89644",56.09531,12.159585,2022-07-26,3210
"89645",55.45537,12.177014,2016-08-21,4600
"89646",57.15047,9.875029,2020-09-29,9430
"89647",56.124363,8.505891,1997-12-08,6971
"89648",55.603615,9.663223,1999-04-14,7000
"89649",55.706146,12.555048,2001-05-22,2100
"89650",55.25054,10.639352,2011-01-08,5853
"89651",55.272778,10.309785,2020-07-13,5672
"89652",55.64914,12.136554,2016-07-27,4000
"89653",55.581516,12.636193,2008-05-02,2791
"89654",56.23105,10.310146,2004-10-05,8250
"89655",55.91297,12.484471,2004-07-13,2980
"89656",57.150097,9.805977,2007-02-24,9440
"89657",56.035755,9.902185,2017-05-25,8660
"89658",56.02981,9.73106,2003-08-18,8660
"89659",56.27876,10.705327,2007-04-08,8400
"89660",56.18522,10.5231905,2000-11-28,8420
"89661",56.19353,8.801986,2015-12-21,7480
"89662",55.98312,11.9744,1999-07-15,3370
"89663",55.69363,12.510156,2001-02-16,2720
"89664",55.944294,11.718398,2016-06-16,4581
"89665",55.523136,9.245367,2009-01-06,6621
"89666",57.097736,8.719077,2010-08-23,7730
"89667",56.581722,9.24416,1995-10-06,7840
"89668",56.790955,9.492232,2019-12-05,9600
"89669",56.591923,8.739098,2020-09-17,7860
"89670",55.868095,9.363021,2012-09-20,7323
"89671",56.682457,9.208341,2002-06-14,9640
"89672",55.404022,10.403928,2005-04-11,5000
"89673",56.0653,12.283853,2010-12-16,3230
"89674",55.542377,12.076996,1998-01-18,4622
"89675",55.699684,12.535327,2002-02-25,2400
"89676",55.04902,10.677243,2016-06-10,5700
"89677",55.791405,10.029484,1997-04-18,7130
"89678",56.109364,12.254158,2005-08-31,3250
"89679",56.412376,10.340979,2016-09-28,8963
"89680",56.035347,12.614836,1994-05-13,3000
"89681",55.6516,12.458763,2020-06-12,2650
"89682",55.9849,11.943821,2023-02-22,3390
"89683",54.980076,12.034057,2013-10-21,4773
"89684",57.7247,10.565347,2006-06-05,9990
"89685",55.85952,12.496269,2009-06-18,2970
"89686",55.62561,12.14101,1996-04-11,4000
"89687",56.464603,9.392961,2000-01-05,8800
"89688",56.815372,10.053755,2023-04-03,9575
"89689",55.173103,11.655636,2008-04-12,4736
"89690",56.15273,10.187806,2016-05-17,8000
"89691",55.68259,12.5276,2023-12-27,2000
"89692",56.10485,8.117918,2000-01-14,6950
"89693",55.714417,9.5325985,2012-06-21,7100
"89694",55.230515,10.261496,2007-11-12,5672
"89695",55.653233,12.564592,2012-06-18,2300
"89696",56.1619,10.204078,1998-05-20,8000
"89697",55.45224,12.171849,2014-08-29,4600
